date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:30	71002/71002	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:28%20GMT	https://interovr.com/es/noticias/	/Users/savashito/websites/intero/interovr.com/es/noticias/index.html	(from https://interovr.com/es/)
14:02:30	777790/777790	---MCZ	200	added ('OK')	application/javascript	etag:%22bde3e-5dfcfab1c7941-gzip%22	https://interovr.com/wp-content/uploads/fusion-scripts/5e3f54b602b4ef9ba30e0bf952fd0ebe.min.js?timestamp=1653457905	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/fusion-scripts/5e3f54b602b4ef9ba30e0bf952fd0ebe.mina3bc.js	(from https://interovr.com/es/)
14:02:31	63820/63820	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:31%20GMT	https://interovr.com/es/author/sam/	/Users/savashito/websites/intero/interovr.com/es/author/sam/index.html	(from https://interovr.com/es/)
14:02:32	63738/63738	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:31%20GMT	https://interovr.com/es/2018/07/23/mexico-arrasa-en-remo-en-los-xxiii-juegos-centroamericanos-y-del-caribe-barranquilla-2018/	/Users/savashito/websites/intero/interovr.com/es/2018/07/23/mexico-arrasa-en-remo-en-los-xxiii-juegos-centroamericanos-y-del-caribe-barranquilla-2018/index.html	(from https://interovr.com/es/)
14:02:32	50608/50608	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:31%20GMT	https://interovr.com/es/2018/07/03/holand-beker-unam-ganan/	/Users/savashito/websites/intero/interovr.com/es/2018/07/03/holand-beker-unam-ganan/index.html	(from https://interovr.com/es/)
14:02:32	564857/564857	---MCZ	200	added ('OK')	text/css	etag:%2289e79-5f0572f339f30-gzip%22	https://interovr.com/wp-content/uploads/fusion-styles/fusion-2388.min.css?timestamp=1671632128&ver=5.6.10	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/fusion-styles/fusion-2388.min29e0.css	(from https://interovr.com/developers/)
14:02:33	7655/7655	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:32%20GMT	https://interovr.com/wp-json/wp/v2/pages/2388	/Users/savashito/websites/intero/interovr.com/wp-json/wp/v2/pages/2388.json	(from https://interovr.com/developers/)
14:02:34	2125/2125	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:33%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fdevelopers%2F	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed8320.json	(from https://interovr.com/developers/)
14:02:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2019:02:33%20GMT	https://interovr.com/?p=2388	/Users/savashito/websites/intero/interovr.com/indexf75b.html	(from https://interovr.com/developers/)
14:02:34	2203/2203	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2019:02:34%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fdevelopers%2F&format=xml	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed16c3	(from https://interovr.com/developers/)
14:02:35	0/-1	---M--	301	error ('')			https://interovr.com/press	/Users/savashito/websites/intero/interovr.com/press.92.delayed	(from https://interovr.com/developers/)
14:02:36	51436/51436	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:35%20GMT	https://interovr.com/author/rebeccarogers/	/Users/savashito/websites/intero/interovr.com/author/rebeccarogers/index.html	(from https://interovr.com/developers/)
14:02:36	565404/565404	---MCZ	200	added ('OK')	text/css	etag:%228a09c-5f05c7f7a4253-gzip%22	https://interovr.com/wp-content/uploads/fusion-styles/fusion-2299.min.css?timestamp=1671654949&ver=5.6.10	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/fusion-styles/fusion-2299.min1c82.css	(from https://interovr.com/app/)
14:02:37	39282/39282	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:36%20GMT	https://interovr.com/wp-json/wp/v2/pages/2299	/Users/savashito/websites/intero/interovr.com/wp-json/wp/v2/pages/2299.json	(from https://interovr.com/app/)
14:02:38	2111/2111	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:37%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fapp%2F	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed9a4e.json	(from https://interovr.com/app/)
14:02:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2019:02:37%20GMT	https://interovr.com/?p=2299	/Users/savashito/websites/intero/interovr.com/index05a9.html	(from https://interovr.com/app/)
14:02:38	2189/2189	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2019:02:38%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fapp%2F&format=xml	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed8e49	(from https://interovr.com/app/)
14:02:40	71980/71980	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:02:39%20GMT	https://interovr.com/es/app-2/	/Users/savashito/websites/intero/interovr.com/es/app-2/index.html	(from https://interovr.com/app/)
14:02:40	705075/705075	---M--	200	added ('OK')	image/jpeg	etag:%22ac233-5b9afea7bdb33%22	https://interovr.com/wp-content/uploads/2019/07/SINCRONIZACION-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/SINCRONIZACION-1.jpg	(from https://interovr.com/app/)
14:02:42	806240/806240	---M--	200	added ('OK')	image/jpeg	etag:%22c4d60-5b9afea74e5ff%22	https://interovr.com/wp-content/uploads/2019/07/ESCENARIOS-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/ESCENARIOS-1.jpg	(from https://interovr.com/app/)
14:02:43	1002705/1002705	---M--	200	added ('OK')	image/jpeg	etag:%22f4cd1-5b9afea7b4e94%22	https://interovr.com/wp-content/uploads/2019/07/PERSONALIZAR2.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/PERSONALIZAR2.jpg	(from https://interovr.com/app/)
14:02:44	913660/913660	---M--	200	added ('OK')	image/jpeg	etag:%22df0fc-5b9afea7b0074%22	https://interovr.com/wp-content/uploads/2019/07/SISTEMA-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/SISTEMA-1.jpg	(from https://interovr.com/app/)
14:02:45	873085/873085	---M--	200	added ('OK')	image/jpeg	etag:%22d527d-5b9afea7c5832%22	https://interovr.com/wp-content/uploads/2019/07/COMPETENCIA-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/COMPETENCIA-1.jpg	(from https://interovr.com/app/)
14:02:45	459943/459943	---M--	200	added ('OK')	image/jpeg	etag:%22704a7-5b9afead22855%22	https://interovr.com/wp-content/uploads/2018/05/ENVIRONMENTS.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/ENVIRONMENTS.jpg	(from https://interovr.com/app/)
14:02:46	42921/42921	---M--	200	added ('OK')	image/jpeg	etag:%22a7a9-5b9afead20915%22	https://interovr.com/wp-content/uploads/2018/05/79.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/79.jpg	(from https://interovr.com/app/)
14:02:47	127050/127050	---M--	200	added ('OK')	image/jpeg	etag:%221f04a-5b9afeac45d2e%22	https://interovr.com/wp-content/uploads/2018/05/CARRUSEL.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/CARRUSEL.jpg	(from https://interovr.com/app/)
14:02:48	166945/166945	---M--	200	added ('OK')	image/jpeg	etag:%2228c21-5b9afeac39210%22	https://interovr.com/wp-content/uploads/2018/05/carrousell-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrousell-1.jpg	(from https://interovr.com/app/)
14:02:49	108180/108180	---M--	200	added ('OK')	image/jpeg	etag:%221a694-5b9afeac2d691%22	https://interovr.com/wp-content/uploads/2018/05/carrousell-2.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrousell-2.jpg	(from https://interovr.com/app/)
14:02:50	153615/153615	---M--	200	added ('OK')	image/jpeg	etag:%222580f-5b9afeab69207%22	https://interovr.com/wp-content/uploads/2018/05/carrouselll3.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrouselll3.jpg	(from https://interovr.com/app/)
14:02:51	98150/98150	---M--	200	added ('OK')	image/jpeg	etag:%2217f66-5b9afeac71c49%22	https://interovr.com/wp-content/uploads/2018/05/carrousell4-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrousell4-1.jpg	(from https://interovr.com/app/)
14:02:52	109758/109758	---M--	200	added ('OK')	image/jpeg	etag:%221acbe-5b9afeab549ea%22	https://interovr.com/wp-content/uploads/2018/05/caroussell.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/caroussell.jpg	(from https://interovr.com/app/)
14:02:53	42626/42626	---M--	200	added ('OK')	image/jpeg	etag:%22a682-5b9afead18c16%22	https://interovr.com/wp-content/uploads/2018/05/carrosell4.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrosell4.jpg	(from https://interovr.com/app/)
14:02:54	150347/150347	---M--	200	added ('OK')	image/jpeg	etag:%2224b4b-5b9afeab5f5c9%22	https://interovr.com/wp-content/uploads/2018/05/carrousel.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrousel.jpg	(from https://interovr.com/app/)
14:02:56	0/-1	---M--	301	error ('')			https://interovr.com/press	/Users/savashito/websites/intero/interovr.com/press.a8.delayed	(from https://interovr.com/app/)
14:02:57	130553/130553	---M--	200	added ('OK')	image/jpeg	etag:%221fdf9-5b9afeac324b1%22	https://interovr.com/wp-content/uploads/2018/05/carrousellll-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/carrousellll-1.jpg	(from https://interovr.com/app/)
14:02:57	565974/565974	---M--	200	added ('OK')	image/jpeg	etag:%228a2d6-5b9afeaa1c20d%22	https://interovr.com/wp-content/uploads/2015/05/home-parallax.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/home-parallax.jpg	(from https://interovr.com/app/)
14:02:57	565406/565406	---MCZ	200	added ('OK')	text/css	etag:%228a09e-5f04fd6a9cfbf-gzip%22	https://interovr.com/wp-content/uploads/fusion-styles/fusion-73.min.css?timestamp=1671600578&ver=5.6.10	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/fusion-styles/fusion-73.min0975.css	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:02:57	770/770	---M-Z	200	added ('OK')	application/rss+xml	etag:%2297eb50af7637624b76ff49bccf8bad93-gzip%22	https://interovr.com/virtual-reality-headset-for-sports/feed/	/Users/savashito/websites/intero/interovr.com/virtual-reality-headset-for-sports/feed/index.html	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:02:58	28532/28532	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:57%20GMT	https://interovr.com/wp-json/wp/v2/pages/73	/Users/savashito/websites/intero/interovr.com/wp-json/wp/v2/pages/73.json	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:02:58	2185/2185	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:02:58%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fvirtual-reality-headset-for-sports%2F	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed1d56.json	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:02:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2019:02:58%20GMT	https://interovr.com/?p=73	/Users/savashito/websites/intero/interovr.com/index8cae.html	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:02:59	2263/2263	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2019:02:59%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fvirtual-reality-headset-for-sports%2F&format=xml	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed6eac	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:01	328619/328619	---M--	200	added ('OK')	image/png	etag:%22503ab-5b9afeaa79e03%22	https://interovr.com/wp-content/uploads/2015/05/headset1-3.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/headset1-3.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:03	133131/133131	---M--	200	added ('OK')	image/png	etag:%222080b-5b9afead18c16%22	https://interovr.com/wp-content/uploads/2018/05/headset3.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/headset3.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:04	69782/69782	---M--	200	added ('OK')	image/jpeg	etag:%2211096-5b9afeaa54c47%22	https://interovr.com/wp-content/uploads/2015/05/gym_bkgd_bw-compressor.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/gym_bkgd_bw-compressor.jpg	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:05	128373/128373	---M--	200	added ('OK')	image/png	etag:%221f575-5b9afeac595ac%22	https://interovr.com/wp-content/uploads/2018/05/headsetReal1.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/headsetReal1.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:06	144135/144135	---M--	200	added ('OK')	image/png	etag:%2223307-5b9afeab60568%22	https://interovr.com/wp-content/uploads/2018/05/headsetReal3.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/headsetReal3.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:07	0/-1	---M--	301	error ('')			https://interovr.com/press	/Users/savashito/websites/intero/interovr.com/press.b4.delayed	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:07	117970/117970	---M--	200	added ('OK')	image/png	etag:%221ccd2-5b9afeab6e027%22	https://interovr.com/wp-content/uploads/2018/05/headsetReal2.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/headsetReal2.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:07	2984/2984	---M-Z	200	added ('OK')	application/javascript	etag:%22ba8-5bffac4e4ab52-gzip%22	https://interovr.com/wp-includes/js/comment-reply.min.js?ver=5.6.10	/Users/savashito/websites/intero/interovr.com/wp-includes/js/comment-reply.mindac3.js	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:07	698152/698152	---M--	200	added ('OK')	image/png	etag:%22aa728-5b9afeab624a8%22	https://interovr.com/wp-content/uploads/2018/05/headset2.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/headset2.png	(from https://interovr.com/virtual-reality-headset-for-sports/)
14:03:09	564855/564855	---MCZ	200	added ('OK')	text/css	etag:%2289e77-5f04fd56867a9-gzip%22	https://interovr.com/wp-content/uploads/fusion-styles/fusion-1146.min.css?timestamp=1671600557&ver=5.6.10	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/fusion-styles/fusion-1146.minefd0.css	(from https://interovr.com/press/)
14:03:10	97012/97012	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:03:09%20GMT	https://interovr.com/wp-json/wp/v2/pages/1146	/Users/savashito/websites/intero/interovr.com/wp-json/wp/v2/pages/1146.json	(from https://interovr.com/press/)
14:03:10	2121/2121	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2019:03:10%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fpress%2F	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed0a35.json	(from https://interovr.com/press/)
14:03:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2019:03:10%20GMT	https://interovr.com/?p=1146	/Users/savashito/websites/intero/interovr.com/indexf518.html	(from https://interovr.com/press/)
14:03:11	2199/2199	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2019:03:11%20GMT	https://interovr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finterovr.com%2Fpress%2F&format=xml	/Users/savashito/websites/intero/interovr.com/wp-json/oembed/1.0/embed59dc	(from https://interovr.com/press/)
14:03:13	340318/340318	---M--	200	added ('OK')	image/png	etag:%225315e-5b9afea73dc61%22	https://interovr.com/wp-content/uploads/2019/07/Captura-de-Tela-2019-07-25-a%cc%80s-17.15.29.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2019/07/Captura-de-Tela-2019-07-25-a%cc%80s-17.15.29.png	(from https://interovr.com/press/)
14:03:14	26568/26568	---M--	200	added ('OK')	image/jpeg	etag:%2267c8-5b9afeadf479d%22	https://interovr.com/wp-content/uploads/2018/08/39515233_660377190998424_1610241023760400384_n-800x600-1-400x300.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/08/39515233_660377190998424_1610241023760400384_n-800x600-1-400x300.jpg	(from https://interovr.com/press/)
14:03:15	77301/77301	---M--	200	added ('OK')	image/jpeg	etag:%2212df5-5b9afeadf66dd%22	https://interovr.com/wp-content/uploads/2018/08/39515233_660377190998424_1610241023760400384_n-800x600-1.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/08/39515233_660377190998424_1610241023760400384_n-800x600-1.jpg	(from https://interovr.com/press/)
14:03:16	38241/38241	---M--	200	added ('OK')	image/jpeg	etag:%229561-5b9afeac30571%22	https://interovr.com/wp-content/uploads/2018/05/news-1172463_960_720-400x300.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/news-1172463_960_720-400x300.jpg	(from https://interovr.com/press/)
14:03:17	77486/77486	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:16%20GMT	https://interovr.com/2018/05/25/https-www-youtube-com-watchvw8mvglxzjzqt1s/	/Users/savashito/websites/intero/interovr.com/2018/05/25/https-www-youtube-com-watchvw8mvglxzjzqt1s/index.html	(from https://interovr.com/press/)
14:03:17	245049/245049	---M--	200	added ('OK')	image/jpeg	etag:%223bd39-5b9afeab66328%22	https://interovr.com/wp-content/uploads/2018/05/news-1172463_960_720.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/05/news-1172463_960_720.jpg	(from https://interovr.com/press/)
14:03:18	17471/17471	---M--	200	added ('OK')	image/jpeg	etag:%22443f-5b9afeaa6c344%22	https://interovr.com/wp-content/uploads/2015/05/Video-simulacion-400x199.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/Video-simulacion-400x199.jpg	(from https://interovr.com/press/)
14:03:19	84895/84895	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:18%20GMT	https://interovr.com/2018/05/12/watch-our-demos/	/Users/savashito/websites/intero/interovr.com/2018/05/12/watch-our-demos/index.html	(from https://interovr.com/press/)
14:03:19	502142/502142	---M--	200	added ('OK')	image/jpeg	etag:%227a97e-5b9afeaa89801%22	https://interovr.com/wp-content/uploads/2015/05/Video-simulacion.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/Video-simulacion.jpg	(from https://interovr.com/press/)
14:03:20	22201/22201	---M--	200	added ('OK')	image/jpeg	etag:%2256b9-5b9afeaa83a42%22	https://interovr.com/wp-content/uploads/2015/05/180514-aca1_princ-400x267.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/180514-aca1_princ-400x267.jpg	(from https://interovr.com/press/)
14:03:21	88978/88978	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:20%20GMT	https://interovr.com/2018/05/11/gaceta-unam-has-published-a-post-about-intero/	/Users/savashito/websites/intero/interovr.com/2018/05/11/gaceta-unam-has-published-a-post-about-intero/index.html	(from https://interovr.com/press/)
14:03:21	70690/70690	---M--	200	added ('OK')	image/jpeg	etag:%2211422-5b9afeaa74043%22	https://interovr.com/wp-content/uploads/2015/05/180514-aca1_princ.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/180514-aca1_princ.jpg	(from https://interovr.com/press/)
14:03:22	21792/21792	---M--	200	added ('OK')	image/jpeg	etag:%225520-5b9afeaa76f23%22	https://interovr.com/wp-content/uploads/2015/05/excelsior-tv-400x225.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/excelsior-tv-400x225.jpg	(from https://interovr.com/press/)
14:03:23	85263/85263	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:22%20GMT	https://interovr.com/2018/05/10/simple-crossfit-principles-you-can-include-in-your-next-workout/	/Users/savashito/websites/intero/interovr.com/2018/05/10/simple-crossfit-principles-you-can-include-in-your-next-workout/index.html	(from https://interovr.com/press/)
14:03:23	528216/528216	---M--	200	added ('OK')	image/jpeg	etag:%2280f58-5b9afea9f4172%22	https://interovr.com/wp-content/uploads/2015/05/excelsior-tv.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/excelsior-tv.jpg	(from https://interovr.com/press/)
14:03:24	31433/31433	---M--	200	added ('OK')	image/jpeg	etag:%227ac9-5b9afead890e9%22	https://interovr.com/wp-content/uploads/2018/06/5a29745a89286.image_-400x326.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/06/5a29745a89286.image_-400x326.jpg	(from https://interovr.com/press/)
14:03:25	85782/85782	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:24%20GMT	https://interovr.com/2018/05/09/this-virtual-reality-app-designer-is-a-real-life-tucson-badass/	/Users/savashito/websites/intero/interovr.com/2018/05/09/this-virtual-reality-app-designer-is-a-real-life-tucson-badass/index.html	(from https://interovr.com/press/)
14:03:25	156597/156597	---M--	200	added ('OK')	image/jpeg	etag:%22263b5-5b9afead8814a%22	https://interovr.com/wp-content/uploads/2018/06/5a29745a89286.image_.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2018/06/5a29745a89286.image_.jpg	(from https://interovr.com/press/)
14:03:26	21303/21303	---M--	200	added ('OK')	image/jpeg	etag:%225337-5b9afeaa1838e%22	https://interovr.com/wp-content/uploads/2015/05/tv-unam-400x215.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/tv-unam-400x215.jpg	(from https://interovr.com/press/)
14:03:27	84709/84709	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:26%20GMT	https://interovr.com/2018/05/08/the-myths-of-shedding-body-fat-explored/	/Users/savashito/websites/intero/interovr.com/2018/05/08/the-myths-of-shedding-body-fat-explored/index.html	(from https://interovr.com/press/)
14:03:27	407366/407366	---M--	200	added ('OK')	image/jpeg	etag:%2263746-5b9afeaa29ccc%22	https://interovr.com/wp-content/uploads/2015/05/tv-unam.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/tv-unam.jpg	(from https://interovr.com/press/)
14:03:28	20483/20483	---M--	200	added ('OK')	image/jpeg	etag:%225003-5b9afeaa849e2%22	https://interovr.com/wp-content/uploads/2015/05/noticias-df-400x219.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/noticias-df-400x219.jpg	(from https://interovr.com/press/)
14:03:29	85401/85401	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:28%20GMT	https://interovr.com/2018/05/07/the-10-biggest-mistakes-that-every-gym-members-makes/	/Users/savashito/websites/intero/interovr.com/2018/05/07/the-10-biggest-mistakes-that-every-gym-members-makes/index.html	(from https://interovr.com/press/)
14:03:29	602333/602333	---M--	200	added ('OK')	image/jpeg	etag:%22930dd-5b9afeaa00c91%22	https://interovr.com/wp-content/uploads/2015/05/noticias-df.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/noticias-df.jpg	(from https://interovr.com/press/)
14:03:30	10244/10244	---M--	200	added ('OK')	image/jpeg	etag:%222804-5b9afeaa7ada3%22	https://interovr.com/wp-content/uploads/2015/05/logojor-400x250.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/logojor-400x250.jpg	(from https://interovr.com/press/)
14:03:31	30507/30507	---M--	200	added ('OK')	image/jpeg	etag:%22772b-5b9afeaa58ac7%22	https://interovr.com/wp-content/uploads/2015/05/logojor.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/logojor.jpg	(from https://interovr.com/press/)
14:03:31	84819/84819	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:30%20GMT	https://interovr.com/2018/05/06/most-popular-new-workout-methods/	/Users/savashito/websites/intero/interovr.com/2018/05/06/most-popular-new-workout-methods/index.html	(from https://interovr.com/press/)
14:03:32	14615/14615	---M--	200	added ('OK')	image/jpeg	etag:%223917-5b9afeaa878c1%22	https://interovr.com/wp-content/uploads/2015/05/unnamed-400x400.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/unnamed-400x400.jpg	(from https://interovr.com/press/)
14:03:33	39349/39349	---M--	200	added ('OK')	image/jpeg	etag:%2299b5-5b9afeaa57b27%22	https://interovr.com/wp-content/uploads/2015/05/unnamed.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/unnamed.jpg	(from https://interovr.com/press/)
14:03:33	86827/86827	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:32%20GMT	https://interovr.com/2018/05/05/10-ways-to-improve-your-core-strength/	/Users/savashito/websites/intero/interovr.com/2018/05/05/10-ways-to-improve-your-core-strength/index.html	(from https://interovr.com/press/)
14:03:34	13765/13765	---M--	200	added ('OK')	image/jpeg	etag:%2235c5-5b9afeaa86921%22	https://interovr.com/wp-content/uploads/2015/05/notimex.jpg	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2015/05/notimex.jpg	(from https://interovr.com/press/)
14:03:35	52594/52594	---M--	200	added ('OK')	image/png	etag:%22cd72-5b9afeab17191%22	https://interovr.com/wp-content/uploads/2013/11/2f96361-400x137.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2013/11/2f96361-400x137.png	(from https://interovr.com/press/)
14:03:35	86854/86854	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:34%20GMT	https://interovr.com/2018/05/04/best-way-to-track-your-body-stats/	/Users/savashito/websites/intero/interovr.com/2018/05/04/best-way-to-track-your-body-stats/index.html	(from https://interovr.com/press/)
14:03:36	73555/73555	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2019:03:35%20GMT	https://interovr.com/2018/05/03/fundacion-unam/	/Users/savashito/websites/intero/interovr.com/2018/05/03/fundacion-unam/index.html	(from https://interovr.com/press/)
14:03:36	71504/71504	---M--	200	added ('OK')	image/png	etag:%2211750-5b9afeab17191%22	https://interovr.com/wp-content/uploads/2013/11/2f96361.png	/Users/savashito/websites/intero/interovr.com/wp-content/uploads/2013/11/2f96361.png	(from https://interovr.com/press/)
